"name";"lat";"lng";"population";"iso3";"province"
"McMinns Lagoon";-12.53289264;131.0500264;5025;"AUS";"Northern Territory"
"Newcastle Waters";-17.55279295;133.4672432;10;"AUS";"Northern Territory"
"Ravensthorpe";-33.58287392;120.0333345;639;"AUS";"Western Australia"
"Wagin";-33.29958372;117.3499841;1037.5;"AUS";"Western Australia"
"Roebourne";-20.7829317;117.1333048;11281.5;"AUS";"Western Australia"
"Pannawonica";-21.63657469;116.3250337;686;"AUS";"Western Australia"
"Tom Price";-22.69346108;117.7930578;1822;"AUS";"Western Australia"
"Kalbarri";-27.66618081;114.1666642;1537;"AUS";"Western Australia"
"Mount Magnet";-28.06620807;117.8166739;424;"AUS";"Western Australia"
"Morawa";-29.21626707;116.0000406;259;"AUS";"Western Australia"
"Port Denison";-29.28282632;114.9166442;1213;"AUS";"Western Australia"
"Merredin";-31.48284707;118.2666723;2054;"AUS";"Western Australia"
"Mount Barker";-34.632784;117.6666056;1771.5;"AUS";"Western Australia"
"Katanning";-33.69955931;117.5500752;3140;"AUS";"Western Australia"
"Narrogin";-32.93288776;117.1666361;3995;"AUS";"Western Australia"
"Gingin";-31.34957355;115.9000468;1446;"AUS";"Western Australia"
"Bunbury";-33.34428384;115.6502429;26683.5;"AUS";"Western Australia"
"Kwinana";-32.23939004;115.7702356;18817.5;"AUS";"Western Australia"
"Southern Cross";-31.216145;119.3166857;187;"AUS";"Western Australia"
"Kaltukatjara";-25.78841429;128.9973352;355;"AUS";"Northern Territory"
"Queanbeyan";-35.3546004;149.2113468;32408;"AUS";"Australian Capital Territory"
"Tweed Heads";-28.1825834;153.5466377;33065;"AUS";"New South Wales"
"Ivanhoe";-32.89960814;144.3000187;265;"AUS";"New South Wales"
"Wilcannia";-31.56620115;143.3833304;442;"AUS";"New South Wales"
"Merimbula";-36.89962238;149.9000386;3607.5;"AUS";"New South Wales"
"Echuca";-36.12959186;144.750017;13460;"AUS";"New South Wales"
"Deniliquin";-35.5295768;144.9500048;6019.5;"AUS";"New South Wales"
"Nowra";-34.88284625;150.6000476;61036.5;"AUS";"New South Wales"
"Ulladulla";-35.34953611;150.4700297;6811;"AUS";"New South Wales"
"Batemans Bay";-35.68961871;150.2073067;5604;"AUS";"New South Wales"
"Cooma";-36.23955931;149.1200345;5661.5;"AUS";"New South Wales"
"Tumut";-35.30959023;148.2200378;4873;"AUS";"New South Wales"
"Leeton";-34.54493406;146.3973067;6277;"AUS";"New South Wales"
"Young";-34.30959959;148.2900077;6422;"AUS";"New South Wales"
"Cowra";-33.82962889;148.6800097;5729.5;"AUS";"New South Wales"
"Forbes";-33.38960407;148.0199983;4076.5;"AUS";"New South Wales"
"Goulburn";-34.74957273;149.7101794;16444;"AUS";"New South Wales"
"Kiama";-34.70957518;150.8400329;10379;"AUS";"New South Wales"
"Katoomba";-33.70694904;150.320013;20334.5;"AUS";"New South Wales"
"Richmond";-33.59951373;150.7399873;9720;"AUS";"New South Wales"
"Lithgow";-33.49610919;150.152788;10338;"AUS";"New South Wales"
"Parkes";-33.12956826;148.170015;7160;"AUS";"New South Wales"
"Bathurst";-33.41962807;149.5700329;6111;"AUS";"New South Wales"
"Maitland";-32.72096271;151.555028;10026.5;"AUS";"New South Wales"
"Singleton";-32.56949909;151.1600134;8340.5;"AUS";"New South Wales"
"Mudgee";-32.58960122;149.5801098;5391;"AUS";"New South Wales"
"Muswellbrook";-32.26956907;150.890004;8171;"AUS";"New South Wales"
"Taree";-31.89760211;152.4618461;30131.5;"AUS";"New South Wales"
"Kempsey";-31.08736733;152.8220308;10681;"AUS";"New South Wales"
"Gunnedah";-30.9870117;150.2622904;6204;"AUS";"New South Wales"
"Coffs Harbour";-30.3070532;153.1122973;48961;"AUS";"New South Wales"
"Narrabri";-30.33190957;149.7874357;6105.5;"AUS";"New South Wales"
"Inverell";-29.7667761;151.1125744;6845.5;"AUS";"New South Wales"
"Yamba";-29.42299136;153.353312;1806;"AUS";"New South Wales"
"Ballina";-28.86135333;153.5679801;13997.5;"AUS";"New South Wales"
"Wagga Wagga";-35.12215981;147.3399882;45549;"AUS";"New South Wales"
"Scone";-32.07960651;150.8501098;4624;"AUS";"New South Wales"
"Byron Bay";-28.65650796;153.6128869;5244.5;"AUS";"New South Wales"
"Berri";-34.28293455;140.6000378;4523;"AUS";"South Australia"
"Peterborough";-32.96616738;138.8333239;1351;"AUS";"South Australia"
"Wallaroo";-33.9328784;137.6332938;2442;"AUS";"South Australia"
"Clare";-33.8328845;138.6000048;2729;"AUS";"South Australia"
"Meningie";-35.69954059;139.3333451;850;"AUS";"South Australia"
"Kingston South East";-36.83280475;139.8500577;206;"AUS";"South Australia"
"Bordertown";-36.31619546;140.7666426;1976;"AUS";"South Australia"
"Penola";-37.38295205;140.8166654;1513;"AUS";"South Australia"
"Kingoonya";-30.89957518;135.2999996;50;"AUS";"South Australia"
"Kimba";-33.14961871;136.4333671;636;"AUS";"South Australia"
"Streaky Bay";-32.81187176;134.2149296;614.5;"AUS";"South Australia"
"Cowell";-33.68286782;136.9166451;537;"AUS";"South Australia"
"Tumby Bay";-34.38292845;136.0833109;1791;"AUS";"South Australia"
"Andamooka";-30.43097329;137.1655704;528;"AUS";"South Australia"
"Woomera";-31.14958576;136.8000114;450;"AUS";"South Australia"
"Port Pirie";-33.19106321;137.9900162;12417;"AUS";"South Australia"
"Gawler";-34.60735919;138.7263537;15542.5;"AUS";"South Australia"
"Murray Bridge";-35.12960122;139.2600162;14185.5;"AUS";"South Australia"
"Victor Harbor";-35.55960081;138.6173164;7489;"AUS";"South Australia"
"Hamilton";-37.73119953;142.0234135;6992.5;"AUS";"Victoria"
"Ouyen";-35.06619424;142.3166772;912;"AUS";"Victoria"
"Colac";-38.33953449;143.5800109;7450;"AUS";"Victoria"
"Stawell";-37.05961261;142.7600093;4596;"AUS";"Victoria"
"Horsham";-36.70960814;142.1900183;11985.5;"AUS";"Victoria"
"Ararat";-37.27954751;142.9099743;5464;"AUS";"Victoria"
"Maryborough";-37.04958738;143.729976;5838.5;"AUS";"Victoria"
"Bairnsdale";-37.82959145;147.6099975;9427;"AUS";"Victoria"
"Sale";-38.10957436;147.0600052;17701.5;"AUS";"Victoria"
"Traralgon";-38.19959471;146.5300118;16982.5;"AUS";"Victoria"
"Wonthaggi";-38.60949217;145.5900175;4471.5;"AUS";"Victoria"
"Cranbourne";-38.09960081;145.2833695;249955;"AUS";"Victoria"
"Ballarat";-37.55958209;143.8400468;73404;"AUS";"Victoria"
"Melton";-37.68954832;144.570028;29750;"AUS";"Victoria"
"Seymour";-37.03423948;145.1273067;3693;"AUS";"Victoria"
"Shepparton";-36.37458982;145.3913732;33430.5;"AUS";"Victoria"
"Cobram";-35.91963051;145.6500138;4659;"AUS";"Victoria"
"Swan Hill";-35.33961424;143.5400134;9073;"AUS";"Victoria"
"Sunbury";-37.56960732;144.7100195;18677.5;"AUS";"Victoria"
"Proserpine";-20.41623574;148.5834781;3976;"AUS";"Queensland"
"Theodore";-24.94949909;150.0833349;246;"AUS";"Queensland"
"Eidsvold";-25.36621784;151.1333483;459;"AUS";"Queensland"
"Barcaldine";-23.56617267;145.2833695;1068;"AUS";"Queensland"
"Winton";-22.39962889;143.0332743;1157;"AUS";"Queensland"
"Longreach";-23.44959064;144.2500476;2894;"AUS";"Queensland"
"Caboolture";-27.08296059;152.9499816;26495.5;"AUS";"Queensland"
"Warwick";-28.22924721;152.0203226;10024;"AUS";"Queensland"
"Kingaroy";-26.53896279;151.840592;7494.5;"AUS";"Queensland"
"Dalby";-27.19385822;151.2657434;9818.5;"AUS";"Queensland"
"Bongaree";-27.07872313;153.1508996;10327.5;"AUS";"Queensland"
"Gympie";-26.18859658;152.6709289;11338;"AUS";"Queensland"
"Ingham";-18.64957355;146.1666231;5996.5;"AUS";"Queensland"
"Birdsville";-25.89962197;139.3666247;283;"AUS";"Queensland"
"Bedourie";-24.34958738;139.4666186;142;"AUS";"Queensland"
"Boulia";-22.89959837;139.9000288;402.5;"AUS";"Queensland"
"Richmond";-20.71626911;143.1333199;296;"AUS";"Queensland"
"Burketown";-17.71609048;139.5666125;186.5;"AUS";"Queensland"
"Hervey Bay";-25.28870319;152.8409444;25114;"AUS";"Queensland"
"Biloela";-24.39356403;150.4960746;4366.5;"AUS";"Queensland"
"Yeppoon";-23.13291746;150.7567305;6450.5;"AUS";"Queensland"
"Emerald";-23.51222247;148.1673278;7489;"AUS";"Queensland"
"Moranbah";-22.00156533;148.0380334;7357;"AUS";"Queensland"
"Charters Towers";-20.08090737;146.2587105;8369.5;"AUS";"Queensland"
"Ayr";-19.57024087;147.3994677;7166;"AUS";"Queensland"
"Atherton";-17.27027789;145.469353;6132.5;"AUS";"Queensland"
"Port Douglas";-16.48458812;145.4587219;2004.5;"AUS";"Queensland"
"Smithton";-40.83292234;145.1166613;3351;"AUS";"Tasmania"
"Scottsdale";-41.14949217;147.5166699;1683.5;"AUS";"Tasmania"
"Bicheno";-41.87838825;148.2886124;177;"AUS";"Tasmania"
"Oatlands";-42.29960285;147.3666015;1157;"AUS";"Tasmania"
"Queenstown";-42.08292356;145.5500199;1658;"AUS";"Tasmania"
"Kingston";-42.99113686;147.3084139;12652;"AUS";"Tasmania"
"Tennant Creek";-19.65002928;134.200015;3490.5;"AUS";"Northern Territory"
"Yulara";-25.24054075;130.9888932;930;"AUS";"Northern Territory"
"Erldunda";-25.23330605;133.1999727;10;"AUS";"Northern Territory"
"Norseman";-32.20001259;121.7666137;1004;"AUS";"Western Australia"
"Halls Creek";-18.26670286;127.7667126;1209;"AUS";"Western Australia"
"Kununurra";-15.76659707;128.7333203;5229.5;"AUS";"Western Australia"
"Derby";-17.29999184;123.9666345;3199;"AUS";"Western Australia"
"Onslow";-21.65759354;115.0962959;573;"AUS";"Western Australia"
"Exmouth";-21.93109987;114.1233469;1085;"AUS";"Western Australia"
"Carnarvon";-24.89983803;113.6501066;7392;"AUS";"Western Australia"
"Newman";-23.36659829;119.7333011;2678;"AUS";"Western Australia"
"Meekatharra";-26.59999266;118.4832999;654;"AUS";"Western Australia"
"Three Springs";-29.53330198;115.7499784;190;"AUS";"Western Australia"
"Manjimup";-34.23332518;116.1500057;4016.5;"AUS";"Western Australia"
"Northam";-31.65658323;116.6533858;5330;"AUS";"Western Australia"
"Esperance";-33.857307;121.8888973;7205;"AUS";"Western Australia"
"Leonara";-28.88150714;121.3280358;227;"AUS";"Western Australia"
"Laverton";-28.62700071;122.4040425;316;"AUS";"Western Australia"
"Wyndham";-15.37395953;128.3600614;734.5;"AUS";"Western Australia"
"Albury";-36.06003538;146.9200138;68534;"AUS";"New South Wales"
"Forster-Tuncurry";-32.19313963;152.5266483;13275.5;"AUS";"New South Wales"
"Port Macquarie";-31.44501992;152.9186657;42070;"AUS";"New South Wales"
"Tamworth";-31.10261188;150.9171342;35080;"AUS";"New South Wales"
"Grafton";-29.71199909;152.9376827;7871.5;"AUS";"New South Wales"
"Moree";-29.469895;149.8300687;8062;"AUS";"New South Wales"
"Goondiwindi";-28.55480874;150.325284;4251;"AUS";"New South Wales"
"Lismore";-28.81665322;153.2931132;28065.5;"AUS";"New South Wales"
"Wollongong";-34.41538125;150.890004;201319.5;"AUS";"New South Wales"
"Ceduna";-32.09913464;133.6622674;1252.5;"AUS";"South Australia"
"Mount Gambier";-37.83134845;140.7650406;21818.5;"AUS";"South Australia"
"Port Augusta";-32.49002073;137.7700297;11186.5;"AUS";"South Australia"
"Warrnambool";-38.37999713;142.4700012;29882;"AUS";"Victoria"
"Mildura";-34.18500771;142.1513643;33324.5;"AUS";"Victoria"
"Geelong";-38.16749505;144.3956335;149336;"AUS";"Victoria"
"Camooweal";-19.91673134;138.1166752;187;"AUS";"Queensland"
"Quilpie";-26.61663247;144.2500476;560;"AUS";"Queensland"
"Charleville";-26.40000486;146.2500288;1900;"AUS";"Queensland"
"Hughenden";-20.85000771;144.2000248;421;"AUS";"Queensland"
"Caloundra";-26.80003213;153.1333296;33737;"AUS";"Queensland"
"Roma";-26.55937498;148.7907006;4560.5;"AUS";"Queensland"
"Toowoomba";-27.56453327;151.9555204;86711;"AUS";"Queensland"
"Georgetown";-18.30003416;143.5332955;818;"AUS";"Queensland"
"Thargomindah";-27.99995888;143.816689;203;"AUS";"Queensland"
"Weipa";-12.66663125;141.8666272;2830;"AUS";"Queensland"
"Karumba";-17.48333982;140.8334086;173;"AUS";"Queensland"
"Cloncurry";-20.69999103;140.4999922;1202;"AUS";"Queensland"
"Maryborough";-25.54910073;152.7209;18920.5;"AUS";"Queensland"
"Bundaberg";-24.87906411;152.3508968;46062;"AUS";"Queensland"
"Gladstone";-23.8533386;151.2467264;29055;"AUS";"Queensland"
"Bowen";-20.00132566;148.208669;10983;"AUS";"Queensland"
"Innisfail";-17.53134723;146.0386722;9707;"AUS";"Queensland"
"Mackay";-21.14389158;149.1500069;66053.5;"AUS";"Queensland"
"Burnie";-41.06660317;145.9166642;18490.5;"AUS";"Tasmania"
"Launceston";-41.44983559;147.1301818;65106.5;"AUS";"Tasmania"
"Katherine";-14.46662474;132.266593;8171.5;"AUS";"Northern Territory"
"Busselton";-33.65640949;115.3486592;9595;"AUS";"Western Australia"
"Mandurah";-32.52348259;115.7470567;52866;"AUS";"Western Australia"
"Broome";-17.96177069;122.2307681;11890.5;"AUS";"Western Australia"
"Kalgoorlie";-30.73539915;121.4600175;32058;"AUS";"Western Australia"
"Albany";-35.0169466;117.8916048;25179;"AUS";"Western Australia"
"Port Hedland";-20.31040241;118.6060315;8997;"AUS";"Western Australia"
"Karratha";-20.73037677;116.8700134;16636;"AUS";"Western Australia"
"Geraldton";-28.76663043;114.5999711;27065;"AUS";"Western Australia"
"Griffith";-34.29001422;146.0400158;11664.5;"AUS";"New South Wales"
"Orange";-33.27999835;149.0999841;36708;"AUS";"New South Wales"
"Dubbo";-32.25995726;148.5973274;30467.5;"AUS";"New South Wales"
"Armidale";-30.51231199;151.667476;21793.5;"AUS";"New South Wales"
"Broken Hill";-31.94995034;141.4331136;17232.5;"AUS";"New South Wales"
"Port Lincoln";-34.73324298;135.86658;12438.5;"AUS";"South Australia"
"Whyalla";-33.02502684;137.5614119;21102;"AUS";"South Australia"
"Portland";-38.33999957;141.5900032;10324.5;"AUS";"Victoria"
"Bendigo";-36.75999266;144.2800199;68790;"AUS";"Victoria"
"Wangaratta";-36.36001707;146.3;11369.5;"AUS";"Victoria"
"Windorah";-25.43324217;142.6501969;158;"AUS";"Queensland"
"Mount Isa";-20.72386554;139.490028;27596;"AUS";"Queensland"
"Rockhampton";-23.36391111;150.5200008;59024.5;"AUS";"Queensland"
"Cairns";-16.88783986;145.7633309;132107;"AUS";"Queensland"
"Gold Coast";-28.08150429;153.4482458;429954.5;"AUS";"Queensland"
"Devonport";-41.19266757;146.3311017;17932.5;"AUS";"Tasmania"
"Darwin";-12.42535398;130.8500386;82973;"AUS";"Northern Territory"
"Alice Springs";-23.70099648;133.8800345;26949;"AUS";"Northern Territory"
"Canberra";-35.28302855;149.1290262;280866;"AUS";"Australian Capital Territory"
"Newcastle";-32.84534788;151.8150122;816285.5;"AUS";"New South Wales"
"Adelaide";-34.93498777;138.6000048;990677;"AUS";"South Australia"
"Townsville";-19.24995034;146.7699971;129212;"AUS";"Queensland"
"Brisbane";-27.45503091;153.0350927;1393176.5;"AUS";"Queensland"
"Hobart";-42.85000853;147.2950297;64285;"AUS";"Tasmania"
"Perth";-31.95501463;115.8399987;1206108;"AUS";"Western Australia"
"Melbourne";-37.82003131;144.9750162;2131812.5;"AUS";"Victoria"
"Sydney";-33.92001097;151.1851798;4135711;"AUS";"New South Wales"
"Bregenz";47.51669707;9.766701588;26928;"AUT";"Vorarlberg"
"Eisenstadt";47.83329908;16.53329747;13165;"AUT";"Burgenland"
"Wiener Neustadt";47.81598187;16.24995357;60621.5;"AUT";"Niederösterreich"
"Graz";47.0777582;15.41000484;242780;"AUT";"Steiermark"
"Klagenfurt";46.62034426;14.3100203;88588;"AUT";"Kärnten"
"Linz";48.31923281;14.28878129;265161.5;"AUT";"Oberösterreich"
"Passau";48.56704714;13.46660925;50000;"AUT";"Oberösterreich"
"Salzburg";47.81047833;13.0400203;178274;"AUT";"Salzburg"
"Innsbruck";47.28040733;11.4099906;133840.5;"AUT";"Tirol"
"Vienna";48.20001528;16.36663896;2065500;"AUT";"Wien"
"Gadabay";40.5655556;45.8161111;8657;"AZE";"Gadabay"
"Goranboy";40.6102778;46.7897222;7333;"AZE";"Goranboy"
"Tovuz";40.9922222;45.6288889;12626;"AZE";"Tovuz"
"Agdam";40.9052778;45.5563889;0;"AZE";"Tovuz"
"Qabala";40.9813889;47.8458333;11867;"AZE";"Qabala"
"Oguz";41.0708333;47.4583333;6876;"AZE";"Oguz"
"Ganca";40.68499595;46.35002844;301699.5;"AZE";"Ganca"
"Yevlax";40.61719647;47.15003129;50014;"AZE";"Yevlax"
"Sumqayt";40.58001528;49.62998328;272154.5;"AZE";"Sumqayit"
"Ali Bayramli";39.93230288;48.92025915;70452;"AZE";"?li Bayramli"
"Goycay";40.65342165;47.74058956;35031.5;"AZE";"Göyçay"
"Lankaran";38.7540027;48.85106441;60180;"AZE";"Astara"
"Saki";41.19232932;47.17054683;63579.5;"AZE";"S?ki"
"Stepanakert";39.81564333;46.75196773;57473;"AZE";"Xocali"
"Kapan";39.20152061;46.41498572;37724;"AZE";"Z?ngilan"
"Naxcivan";39.2092204;45.41220455;79771;"AZE";"Naxçivan"
"Baku";40.39527203;49.86221716;2007150;"AZE";"Baki"
"Manama";26.23613629;50.58305172;360697;"BHR";
"Tangail";24.24997845;89.92003048;180144;"BGD";"Dhaka"
"Sylhet";24.90355613;91.87360632;237000;"BGD";"Sylhet"
"Mymensingh";24.75041302;90.3800024;330126;"BGD";"Dhaka"
"Jamalpur";24.90042971;89.95000281;167900;"BGD";"Dhaka"
"Narayanganj";23.62040448;90.49999508;223622;"BGD";"Dhaka"
"Jessore";23.17043194;89.19997107;243987;"BGD";"Khulna"
"Barisal";22.70040895;90.37498979;202242;"BGD";"Barisal"
"Comilla";23.47041363;91.16998002;389411;"BGD";"Chittagong"
"Pabna";24.00038129;89.24999385;137888;"BGD";"Rajshahi"
"Nawabganj";24.58039756;88.34999711;142361;"BGD";"Rajshahi"
"Saidpur";25.80042645;88.99998328;232209;"BGD";"Rajshahi"
"Rangpur";25.75001609;89.28001786;285564;"BGD";"Rajshahi"
"Khulna";22.839987;89.56000077;1447669.5;"BGD";"Khulna"
"Rajshahi";24.37498374;88.6050203;755066.5;"BGD";"Rajshahi"
"Dhaka";23.72305971;90.40857947;9899167;"BGD";"Dhaka"
"Chittagong";22.32999229;91.79996741;4224611;"BGD";"Chittagong"
"Bridgetown";13.10200258;-59.61652674;143865;"BRB";"Saint Michael"
"Baranavichy";53.13684572;26.01344031;156514.5;"BLR";"Brest"
"Polatsk";55.48938946;28.78598425;79216;"BLR";"Vitsyebsk"
"Maladzyechna";54.31878908;26.86532629;96055;"BLR";"Minsk"
"Pinsk";52.12786338;26.09405554;120838.5;"BLR";"Brest"
"Mazyr";52.04595624;29.27215613;100936;"BLR";"Homyel'"
"Mahilyow";53.89850466;30.32465002;343527;"BLR";"Mahilyow"
"Babruysk";53.12656211;29.19278113;212821.5;"BLR";"Mahilyow"
"Orsha";54.51531455;30.42154333;130276.5;"BLR";"Vitsyebsk"
"Lida";53.88847943;25.28464758;99126;"BLR";"Hrodna"
"Hrodna";53.67787213;23.83409013;285867;"BLR";"Hrodna"
"Barysaw";54.22600405;28.49215206;127694.5;"BLR";"Minsk"
"Homyel";52.43001548;31.00000932;472337.5;"BLR";"Homyel'"
"Vitsyebsk";55.18871014;30.18533036;333318.5;"BLR";"Vitsyebsk"
"Brest";52.09998395;23.69998979;266775;"BLR";"Brest"
"Minsk";53.89997744;27.56662716;1691069;"BLR";"Minsk"
"Mons";50.44599911;3.939003561;91277;"BEL";"Hainaut"
"Hasselt";50.96400317;5.483997561;69222;"BEL";"Limburg"
"Arlon";49.68330313;5.816700472;26179;"BEL";"Arlon"
"Gent";51.02999758;3.700021931;337914.5;"BEL";"East Flanders"
"Liege";50.62999615;5.580010537;472803;"BEL";"Liege"
"Brugge";51.22037355;3.230024779;131589;"BEL";"Brugge"
"Namur";50.47039349;4.870028034;97155.5;"BEL";"Namur"
"Charleroi";50.42039654;4.450001992;272749.5;"BEL";"Charleroi"
"Antwerpen";51.22037355;4.415017048;689902.5;"BEL";"Antwerp"
"Brussels";50.83331708;4.333316608;1381011;"BEL";"Brussels"
"El Cayo";17.15599807;-89.06100252;13451;"BLZ";"Cayo"
"Corozal";18.39799811;-88.3880005;8724;"BLZ";"Corozal"
"Dangriga";16.97003522;-88.22000045;8506;"BLZ";"Stann Creek"
"Belize City";17.49871096;-88.18837447;62244.5;"BLZ";"Belize"
"Orange Walk";18.09043194;-88.5599797;18066.5;"BLZ";"Orange Walk"
"Punta Gorda";16.1003467;-88.81001612;6387;"BLZ";"Toledo"
"Belmopan";17.25203351;-88.767073;14300.5;"BLZ";"Cayo"
"Lokossa";6.615000092;1.715004457;86971;"BEN";"Mono"
"Kandi";11.13036582;2.940016641;73483;"BEN";"Alibori"
"Ouidah";6.360372741;2.089991006;83503;"BEN";"Atlantique"
"Abomey";7.190399596;1.98999711;82154;"BEN";"Zou"
"Natitingou";10.32041526;1.389982054;65356.5;"BEN";"Atakora"
"Djougou";9.700427265;1.680041869;152708.5;"BEN";"Donga"
"Parakou";9.340009988;2.620036172;176303;"BEN";"Borgou"
"Porto-Novo";6.483310973;2.616625528;267084;"BEN";"Ouémé"
"Cotonou";6.400008564;2.519990599;726292;"BEN";"Ouémé"
"Hamilton";32.29419029;-64.78393742;32910;"BMU";
"Paro";27.3833011;89.51670065;15000;"BTN";"Thimphu"
"Punakha";27.63330305;89.83330266;5000;"BTN";"Punakha"
"Wangdue Prodrang";27.43329603;89.91669667;5000;"BTN";"Wangdi Phodrang"
"Thimphu";27.47298586;89.63901404;88930.5;"BTN";"Thimphu"
"Punata";-17.55000242;-65.83997115;20758.5;"BOL";"Cochabamba"
"Cliza";-17.58999998;-65.9299915;12235;"BOL";"Cochabamba"
"Quillacollo";-17.39998574;-66.27999597;227052;"BOL";"Cochabamba"
"Puerto Villarroel";-16.87004393;-64.78001001;1778;"BOL";"Cochabamba"
"Tarabuco";-19.18003213;-64.91994979;2364;"BOL";"Chuquisaca"
"Guayaramerin";-10.82999917;-65.4099974;36008;"BOL";"El Beni"
"Santa Ana";-13.7600012;-65.57996118;234478;"BOL";"El Beni"
"Baures";-13.58001219;-63.58005742;2422;"BOL";"El Beni"
"Sica Sica";-17.33001585;-67.72998499;1006;"BOL";"La Paz"
"Rurrenabaque";-14.46001015;-67.55999536;11749;"BOL";"La Paz"
"Sorata";-15.79000649;-68.66005742;2190;"BOL";"La Paz"
"Achacachi";-16.08332192;-68.66656865;8447;"BOL";"La Paz"
"Viacha";-16.65000568;-68.2999502;34776;"BOL";"La Paz"
"Quime";-16.98001137;-67.22001612;3224.5;"BOL";"La Paz"
"Llallagua";-18.42002684;-66.63999984;28069;"BOL";"Potosí"
"Uncia";-18.46999795;-66.57002995;4723;"BOL";"Potosí"
"Uyuni";-20.46000568;-66.82998824;11616;"BOL";"Potosí"
"Villa Martin";-20.76655027;-67.7833409;10;"BOL";"Potosí"
"Betanzos";-19.55995726;-65.45002079;4629.5;"BOL";"Potosí"
"Portachuelo";-17.36003986;-63.40001673;9982;"BOL";"Santa Cruz"
"Samaipata";-18.18004148;-63.77001998;2926;"BOL";"Santa Cruz"
"Cuevo";-20.45003213;-63.52998295;953;"BOL";"Santa Cruz"
"San Carlos";-17.39998574;-63.72999658;5266.5;"BOL";"Santa Cruz"
"San Lorenzo";-21.47994342;-64.77001062;3000;"BOL";"Tarija"
"Entre Rios";-21.53001788;-64.18999435;2685;"BOL";"Tarija"
"Aiquile";-18.18954995;-65.18001144;5844;"BOL";"Cochabamba"
"Padilla";-19.29961139;-64.30996118;2276.5;"BOL";"Chuquisaca"
"Camargo";-20.63958128;-65.20998377;4715;"BOL";"Chuquisaca"
"Reyes";-14.30958006;-67.37000696;7376;"BOL";"El Beni"
"San Borja";-14.81962645;-66.84996118;19640;"BOL";"El Beni"
"Magdalena";-13.2600834;-64.05276758;3445;"BOL";"El Beni"
"San Ramon";-13.28959064;-64.70998845;5439.5;"BOL";"El Beni"
"Puerto Heath";-12.49961302;-68.66656865;10;"BOL";"La Paz"
"Charana";-17.5996118;-69.46659733;197;"BOL";"La Paz"
"Puerto Acosta";-15.49958494;-69.16666732;1123;"BOL";"La Paz"
"Apolo";-14.71958087;-68.41999455;4189;"BOL";"La Paz"
"Coroico";-16.18962034;-67.72001144;2361;"BOL";"La Paz"
"Coro Coro";-17.1696122;-68.44996688;1884;"BOL";"La Paz"
"Sabaya";-19.01626951;-68.38327844;573;"BOL";"Oruro"
"Challapata";-18.89958413;-66.77999129;8565;"BOL";"Oruro"
"Llica";-19.84960366;-68.25003076;553;"BOL";"Potosí"
"Potosi";-19.56956907;-65.75002832;160576;"BOL";"Potosí"
"Villazon";-22.07959674;-65.5999858;33734;"BOL";"Potosí"
"Tupiza";-21.43958413;-65.72000431;25499.5;"BOL";"Potosí"
"Montero";-17.34960122;-63.26002527;83821;"BOL";"Santa Cruz"
"Piso Firme";-13.68295164;-61.86662195;72;"BOL";"Santa Cruz"
"Robore";-18.3295414;-59.75998051;9959;"BOL";"Santa Cruz"
"Puerto Quijarro";-17.77960081;-57.77002446;10392;"BOL";"Santa Cruz"
